country_code,country,year,nominal_house_price_index,real_house_price_index,rent_price_index,price_to_income_ratio,price_to_rent_ratio,nominal_price_yoy_growth_pct,real_price_yoy_growth_pct,rent_yoy_growth_pct,nominal_price_total_growth_pct,rent_total_growth_pct,average_annual_wage,household_disposable_income,interest_rate,population,housing_pressure,true_affordability,financing_pressure,population_growth,demand_pressure
PRT,Portugal,2011,102.0925,106.029197211291,91.7132100000001,104.008161165123,111.334110109699,-4.904175302144709,-6.545871482490851,0.9373717140923166,-4.904175302144709,0.9373717140923166,16522.14,17327.6995242788,10.2408333333333,10574536.0,0.006179132969457952,169.7254893775625,1045.51227708333,0.013581636416937215,4.917756938561646
PRT,Portugal,2012,94.8725,96.6815684777436,93.5516525000001,98.7585738796077,101.428473285548,-7.0720180228714185,-8.816089322000431,2.004555832251431,-11.629369163775236,2.9607176857084694,16082.945,17040.4593544815,10.5475,10531420.0,0.0058989507207790615,179.61431768406544,1000.66769375,-0.4077342022382857,6.664283820633132
PRT,Portugal,2013,93.0850000000001,94.0278127859916,94.7166775000001,97.3306493995,98.2792933024139,-1.8841076181189576,-2.744841373113327,1.245328082259145,-13.294366951540326,4.242916416744147,16515.054,17583.1346934177,6.29416666666667,10473991.0,0.005636372729995317,188.89332001308142,585.8925041666675,-0.5453110786579618,1.3387965394609957
PRT,Portugal,2014,97.0375,97.7815526887219,98.9102025000001,101.139849215742,98.110967747735,4.246119138421767,3.99215911921067,4.427440985775699,-9.61274247257994,8.858210022946999,16281.367,17595.6480656316,3.75333333333333,10419607.0,0.005960033945552606,181.3283325068309,364.21408333333295,-0.519229012131095,-4.765348150552862
PRT,Portugal,2015,100.0,100.0,100.0,100.0,100.0,3.0529434496972874,2.2687789775033718,1.1018049427205412,-6.853270614535544,10.057615161536935,16385.451,18153.8930443755,2.42333333333333,10381838.0,0.00610297513324473,181.53893044375502,242.33333333333297,-0.3624800820222873,-3.4154235317195747
PRT,Portugal,2016,107.115,105.978539383686,101.70465,103.629710800265,105.31439007331,7.115000000000005,5.978539383685999,1.7046499999999964,-0.2258808187597605,11.933712298388066,16553.046,19226.277773936,3.1725,10356516.0,0.0064710144586078,179.49192712445503,339.82233749999995,-0.2439067147840257,-7.35890671478403
PRT,Portugal,2017,117.015,113.936341727354,102.71635,110.459391074703,113.916200830114,9.24240302478645,7.508880939430096,0.9947431115489902,8.99564539040123,13.04716519097735,16882.113,19499.2925880965,3.0525,10340124.0,0.006931300602004026,166.63925640384994,357.1882875,-0.1582771657959059,-9.400680190582356
PRT,Portugal,2018,129.0325,123.621273631319,104.656925,116.702596703084,123.282076508155,10.270050848181867,8.500300919912561,1.889256189496602,20.18955359429941,15.18291575639834,17424.368,20932.5312141941,1.84,10334633.0,0.007405290108657026,162.2268127347304,237.4198,-0.05310381190786195,-10.32315466008973
PRT,Portugal,2019,141.8825,134.715209601523,107.970225,123.221325826745,131.39229091877,9.958731327378768,8.97413175283237,3.165867906017694,32.15890832033159,18.82945471954553,18253.987,22708.1291276948,0.757500000000002,10354446.0,0.007772685496050807,160.04883708487517,107.47599375000027,0.19171459692859383,-9.767016730450173
PRT,Portugal,2020,154.3275,145.906355993891,110.761675,136.622368055767,139.330692173374,8.771342484097744,8.307262725174503,2.585388703228131,43.75101879235264,21.90165801797226,18489.371,22161.783063019,0.416666666666666,10384846.0,0.008346822615004048,143.60229423154655,64.3031249999999,0.2935936891263813,-8.477748794971362
